isbn,inrIsbn,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9781408251881,,PB,INR,750.00,902M40,,,Humanities,Linguistics,Print on Demand
9781408285275,,PB,INR,795.00,902M40,,,Humanities,Media & Cultural Studies,Out Of Print
9781408296899,,PB,INR,1250.00,902M40,,,Humanities,Linguistics,AVAILABLE
9781408297636,,PB,INR,950.00,902M40,,,Humanities,Linguistics,Print on Demand
9781444120967,,PB,INR,895.00,902M40,,,Social Sciences,Geography,Auto Stock Replenishment
9781444121384,,PB,INR,595.00,902M40,,,Humanities,Linguistics,Auto Stock Replenishment
9781574445589,,HB,INR,4300.00,902M40,,,CRC,Public Administration,AVAILABLE
9781574445596,,HB,INR,4300.00,902M40,,,CRC,Public Administration,Print on Demand
9781574445602,,HB,INR,6000.00,902M40,,,CRC,Politics,Print on Demand
9781848728752,,PB,INR,795.00,902M40,,,Psych Press,Developmental Psychology,Print on Demand
9781857435528,,PB,GBP,50.00,902M40,,,Europa,Europa,Print on Demand
9781900650663,,PB,INR,1095.00,902M40,,,Humanities,Linguistics,Print on Demand
9780412732201,,PB,INR,1295.00,902P20,,,Garland,UK Series Books,AVAILABLE
9780748743704,,PB,INR,1995.00,902P20,,,Garland,UK Series Books,Out Of Print
9780824775780,,HB,INR,1995.00,902P20,,,CRC,Food & Nutrition,Out Of Print
9780849382611,,HB,INR,995.00,902P20,,,CRC,Life Science,Print on Demand
9780049101012,,PB,INR,1600.00,902R23,,,Social Sciences,Geography,New ISBN Issued
9780415047852,,PB,INR,995.00,902R23,,,Social Sciences,Sociology,Print on Demand
9780415069618,,PB,INR,525.00,902R23,,,Social Sciences,Sociology,Print on Demand
9780415201261,,PB,INR,895.00,902R23,,,Social Sciences,Politics,Print on Demand
9780415335591,,PB,INR,850.00,902R23,,,Social Sciences,Geography,Print on Demand
9780415339322,,PB,INR,695.00,902R23,,,Social Sciences,Health and Social Care,Auto Stock Replenishment
9780415347211,,PB,INR,995.00,902R23,,,Social Sciences,Health and Social Care,Print on Demand
9780415406673,,PB,INR,995.00,902R23,,,Social Sciences,Politics,Print on Demand
9780415496681,,PB,INR,995.00,902R23,,,Humanities,Literature,Print on Demand
9780415512602,,PB,INR,1095.00,902R23,,,Social Sciences,Geography,Print on Demand
9780415513753,,PB,INR,1095.00,902R23,,,Social Sciences,Economics,Print on Demand
9780415568418,,PB,INR,1095.00,902R23,,,Social Sciences,Geography,Print on Demand
9780415651769,,PB,INR,895.00,902R23,,,Psych Press,Developmental Psychology,Print on Demand
9780415654111,,PB,INR,1095.00,902R23,,,Social Sciences,Geography,Print on Demand
9780415873369,,PB,INR,1195.00,902R23,,,Social Sciences,Sociology,Out Of Print
9780415994774,,PB,INR,1250.00,902R23,,,Social Sciences,Sociology,Out Of Print
9780415280082,,PB,INR,375.00,902S14,902T18,,Humanities,Literature,Print on Demand
9780415280105,,PB,INR,375.00,902S14,902T18,,Humanities,Literature,Print on Demand
9780415280143,,PB,INR,375.00,902S14,,,Humanities,Literature,Out Of Print
9780415280167,,PB,INR,375.00,902S14,902T18,,Humanities,Literature,Print on Demand
9780415280204,,PB,INR,375.00,902S14,,,Humanities,Literature,Auto Stock Replenishment
9780415280228,,PB,INR,375.00,902S14,902T18,,Humanities,Literature,Auto Stock Replenishment
9780415321518,,PB,INR,375.00,902S14,902T18,,Humanities,Literature,Print on Demand
9780750685047,,Pb,INR,495.00,902S18,,,Social Sciences,Business,Auto Stock Replenishment
9780849307591,,HB,INR,795.00,902S18,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849373169,,HB,,TBA,902S18,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781420043105,,HB,INR,3000.00,902S18,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781420083170,,HB,INR,2500.00,902S18,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781420090567,,HB,INR,2000.00,902S18,,,CRC,Mathematics,Print on Demand
9781439835944,,HB,INR,3000.00,902S18,,,CRC,Mathematics,Print on Demand
9781439837528,,HB,INR,2500.00,902S18,,,CRC,Business Improvement,Print on Demand
9781439856949,,HB,INR,3000.00,902S18,,,CRC,Statistics,Print on Demand
9781439885253,,HB,INR,3000.00,902S18,,,CRC,Computer Science,AVAILABLE
9781439890707,,HB,INR,3000.00,902S18,,,CRC,Computer Science,Print on Demand
9781466507333,,HB,INR,3000.00,902S18,,,CRC,Business Improvement,Print on Demand
9781466554610,,HB,INR,2000.00,902S18,,,CRC,Mathematics,Print on Demand
9781466573086,,HB,INR,3000.00,902S18,,,CRC,EPFL Press,AVAILABLE
9781466592599,,HB,INR,3500.00,902S18,,,CRC,Statistics,AVAILABLE
9781466594029,,HB,INR,2500.00,902S18,,,CRC,Statistics,AVAILABLE
9781482227062,,HB,INR,3500.00,902S18,,,CRC,Mathematics,AVAILABLE
9781584883685,,HB,INR,3500.00,902S18,,,CRC,Statistics,Print on Demand
9789058096890,,HB,INR,795.00,902S18,,,Swets,Reference Books,Print on Demand
9780415014830,,PB,INR,350.00,902S19,,,Humanities,Literature,Print on Demand
9780415280761,,PB,INR,395.00,902S19,902T10,,Social Sciences,Economics,Print on Demand
9780415345651,,PB,INR,595.00,902S19,,,Humanities,Literature,Auto Stock Replenishment
9780415467476,,HB,INR,595.00,902S19,,,Humanities,Literature,Print on Demand
9780415590983,,PB,INR,495.00,902S19,,,Humanities,Media & Cultural Studies,Print on Demand
9780415800570,,HB,INR,595.00,902S19,,,Social Sciences,Business,Print on Demand
9780415153720,,PB,INR,625.00,902S24,,,Social Sciences,Economics,Print on Demand
9780415362863,,PB,INR,550.00,902S24,,,Social Sciences,Economics,Out Of Print
9780415810050,9781138650381,PB,INR,1150.00,902S24,,,Built Environment,Further Education,AVAILABLE
9780750600064,,PB,INR,400.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750618571,,PB,INR,750.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750637565,,PB,INR,400.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750651387,,PB,INR,700.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750663151,,PB,INR,950.00,902S24,,,Built Environment,Further Education,Out Of Print
9780750665551,,PB,INR,800.00,902S24,,,Built Environment,Further Education,Out Of Print
9780750667012,,PB,INR,700.00,902S24,,,Built Environment,Further Education,AVAILABLE
9780750668996,,PB,INR,750.00,902S24,,,Built Environment,Further Education,Out Of Print
9780750685306,,PB,INR,625.00,902S24,,,Built Environment,Further Education,Print on Demand
9781138786684,,PB,INR,725.00,902S24,,,Social Sciences,Economics,Auto Stock Replenishment
9781439898185,,HB,INR,2500.00,902S24,,,CRC,Business Improvement,AVAILABLE
9780240810201,,PB,INR,2500.00,902S30,,,Humanities,Mass Communications/Journalism,Temporarily Out Of Stock
9780415157933,,PB,INR,695.00,902S30,,,Humanities,Philosophy,Auto Stock Replenishment
9780415618748,,HB,INR,150.00,902S30,910T50,,Social Sciences,Asian Studies,Print on Demand
9780415640411,,PB,INR,895.00,902S30,,,Social Sciences,Business,Auto Stock Replenishment
9780582301566,,PB,GBP,45.00,902S30,,,Social Sciences,Geography,Print on Demand
9780415067867,,PB,INR,2895.00,902S33,,,Humanities,Archaeology,Print on Demand
9780415086332,,PB,INR,1795.00,902S33,,,Humanities,Archaeology,Print on Demand
9780415122535,,PB,INR,2195.00,902S33,,,Humanities,Archaeology,Print on Demand
9780415152907,,PB,INR,2595.00,902S33,,,Humanities,Archaeology,Print on Demand
9780415271233,,HB,INR,495.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780415355476,,PB,INR,595.00,902S33,,,Garland,UK Series Books,Print on Demand
9780415362047,,PB,INR,895.00,902S33,,,,,unknown
9780415362061,,PB,INR,895.00,902S33,,,CRC,Civil & Mechanical Engineering,Out Of Print
9780415362566,,PB,INR,595.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415374644,,PB,INR,595.00,902S33,,,Garland,UK Series Books,AVAILABLE
9780415374729,,PB,INR,595.00,902S33,,,Garland,UK Series Books,AVAILABLE
9780415386265,,PB,INR,1195.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415420266,,HB,INR,795.00,902S33,,,CRC,Civil & Mechanical Engineering,Out Of Print
9780415506656,,PB,INR,1095.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415514927,,PB,INR,1595.00,902S33,,,Humanities,Archaeology,Print on Demand
9780415550154,,HB,INR,1895.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780415898973,,HB,INR,3295.00,902S33,,,Swets,Reference Books,AVAILABLE
9780419172604,,HB,INR,3295.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780419217008,,HB,INR,3395.00,902S33,,,Built Environment,Construction,AVAILABLE
9780419252108,,HB,INR,2495.00,902S33,,,Built Environment,Construction,Print on Demand
9780748403516,,PB,INR,2395.00,902S33,,,CRC,Life Science,Print on Demand
9780748409082,,PB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780824700447,,HB,INR,7495.00,902S33,,,CRC,Life Science,Print on Demand
9780824700454,,HB,INR,3895.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780824701444,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824704704,,HB,INR,2995.00,902S33,,,CRC,Food & Nutrition,Order To Order
9780824705145,,HB,INR,3450.00,902S33,,,CRC,Life Science,Print on Demand
9780824705459,,HB,INR,8995.00,902S33,,,CRC,Life Science,Print on Demand
9780824705480,,HB,INR,2950.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780824706876,,HB,INR,7995.00,902S33,,,CRC,Life Science,Print on Demand
9780824707606,,HB,INR,9495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824707941,,HB,INR,6495.00,902S33,,,CRC,Life Science,AVAILABLE
9780824727536,,HB,INR,4895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824727796,,HB,INR,4295.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824743017,,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780824753238,,HB,INR,5995.00,902S33,,,CRC,Life Science,Order To Order
9780824753337,,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824753894,,HB,INR,595.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9780824754938,,HB,INR,3395.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780824757359,,HB,INR,595.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824776503,,HB,INR,5395.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824781187,,HB,INR,895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824783976,,PB,INR,8995.00,902S33,,,CRC,Life Science,Print on Demand
9780824785369,,HB,INR,4795.00,902S33,,,CRC,Life Science,Print on Demand
9780824789121,,HB,INR,4295.00,902S33,,,CRC,Life Science,Print on Demand
9780824789909,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780824791483,,HB,INR,6995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824792299,,HB,INR,8795.00,902S33,,,CRC,Life Science,Print on Demand
9780824792930,,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780824794392,,HB,INR,7995.00,902S33,,,CRC,Life Science,Print on Demand
9780824795474,,HB,INR,6995.00,902S33,,,CRC,Life Science,Print on Demand
9780824797867,,HB,INR,3795.00,902S33,,,CRC,Life Science,Order To Order
9780849301209,,HB,INR,2950.00,902S33,,,CRC,Life Science,Out Of Print
9780849301759,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849301797,,HB,INR,4495.00,902S33,,,CRC,Life Science,Order To Order
9780849302053,,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9780849307027,,HB,INR,4295.00,902S33,,,CRC,Life Science,Print on Demand
9780849308970,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849310430,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849311529,,PB,INR,3695.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849312281,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780849312946,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849313394,,HB,INR,2995.00,902S33,,,CRC,Life Science,AVAILABLE
9780849313431,,PB,INR,1095.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849313691,,HB,INR,495.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849314568,,HB,INR,1895.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849314889,,PB,INR,595.00,902S33,,,CRC,Life Science,Print on Demand
9780849315664,,HB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9780849315817,,HB,INR,2995.00,902S33,,,CRC,Life Science,Order To Order
9780849316142,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849316166,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849317248,,HB,INR,2995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849318795,,HB,INR,495.00,902S33,,,CRC,Mathematics,Print on Demand
9780849319648,,HB,INR,4495.00,902S33,,,CRC,Life Science,Order To Order
9780849320286,,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780849322068,,HB,INR,2995.00,902S33,,,CRC,Life Science,Print on Demand
9780849322303,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849323027,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849323478,,HB,INR,3495.00,902S33,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9780849323881,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849326851,,HB,INR,2195.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849328237,,HB,INR,2995.00,902S33,,,CRC,Life Science,Order To Order
9780849328282,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849328428,,HB,INR,3995.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849329135,,HB,INR,2495.00,902S33,,,CRC,Life Science,Out Of Print
9780849329760,,HB,INR,795.00,902S33,,,CRC,Life Science,Print on Demand
9780849330513,,HB,INR,3995.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780849330520,,HB,INR,6795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849332050,,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780849332067,,HB,INR,6495.00,902S33,,,CRC,Life Science,Print on Demand
9780849333262,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849334962,,HB,INR,695.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9780849334993,,HB,INR,6495.00,902S33,,,CRC,Life Science,Print on Demand
9780849335860,,HB,INR,9995.00,902S33,,,CRC,Life Science,Print on Demand
9780849337277,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9780849337758,,HB,INR,695.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780849338557,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849339677,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849340031,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9780849340635,,HB,INR,6495.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849341809,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849342059,,PB,INR,895.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849342202,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849345456,,HB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9780849350054,,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849350917,,HB,INR,1495.00,902S33,,,CRC,GIS & Environmental Engineering,Out Of Print
9780849354182,,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780849355608,,HB,INR,3795.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849357367,,HB,INR,3295.00,902S33,,,CRC,Life Science,Order To Order
9780849370472,,HB,INR,595.00,902S33,,,CRC,Chemistry,Out Of Print
9780849370731,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849372674,,HB,INR,4995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849373954,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780849374388,,HB,INR,495.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849374791,,HB,INR,4495.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849375262,,HB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9780849375279,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849379826,,HB,INR,2295.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849380532,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849382888,,HB,INR,6795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849385223,,HB,INR,495.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9780849389191,,PB,INR,2395.00,902S33,,,CRC,Life Science,Print on Demand
9780849390760,,HB,INR,3495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849391644,,PB,INR,495.00,902S33,,,CRC,Chemistry,AVAILABLE
9780849392467,,HB,INR,3995.00,902S33,,,CRC,Biomedical Engineering,Print on Demand
9780849392542,,HB,INR,895.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9780849392559,,HB,INR,595.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780849392634,,HB,INR,495.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849395338,,HB,INR,795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849395895,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849396755,,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849397790,,HB,INR,2895.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849398674,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780873716321,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780873716383,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780873716703,,HB,INR,1995.00,902S33,,,CRC,Life Science,Out Of Print
9780873717274,,HB,INR,2195.00,902S33,,,CRC,Life Science,Print on Demand
9780873718257,,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718349,,HB,INR,6995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718776,,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718837,,HB,INR,4995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780891162285,,PB,INR,3895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420043273,,HB,INR,4495.00,902S33,,,CRC,Life Science,AVAILABLE
9781420044072,,HB,INR,2995.00,902S33,,,CRC,Life Science,Print on Demand
9781420046311,,HB,INR,7995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781420047578,,HB,INR,395.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420053265,,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781420054330,,HB,INR,495.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9781420059670,,HB,INR,3495.00,902S33,,,CRC,Statistics,Print on Demand
9781420062717,,HB,INR,695.00,902S33,,,CRC,Civil & Mechanical Engineering,Out Of Print
9781420063097,,PB,INR,995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420065213,,HB,INR,595.00,902S33,,,CRC,Statistics,Print on Demand
9781420066432,,HB,INR,695.00,902S33,,,CRC,Mathematics,Print on Demand
9781420066593,,HB,INR,3495.00,902S33,,,CRC,Mathematics,Print on Demand
9781420067026,,HB,INR,595.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420067187,,PB,INR,495.00,902S33,,,CRC,Computer Science,Out Of Print
9781420067279,,HB,INR,2495.00,902S33,,,CRC,Statistics,AVAILABLE
9781420069532,,HB,INR,495.00,902S33,,,CRC,Computer Science,Print on Demand
9781420069570,,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9781420070606,,HB,INR,3095.00,902S33,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
